elev_ft,stor_af
645.8000000000001,483973.5625
645.9000000000001,484973.59375
646.1,485922.65625
646.3000000000001,486873.3125
646.5,487825.5625
646.7,488779.40625
648.1,496575.375
649.9000000000001,506388.09375
650.0,507427.75
651.0,512377.25
651.4000000000001,515422.28125
651.7,517423.8125
652.1,518427.0625
652.3000000000001,519487.84375
653.8000000000001,527644.875
653.9000000000001,528665.0625
654.1,529687.0
655.2,536945.375
657.9000000000001,551777.1875
663.9000000000001,588006.0
664.3000000000001,590309.1875
664.7,592557.5
664.8000000000001,593684.4375
665.0,594813.1875
665.2,596006.625
665.7,599409.8125
666.5,604036.875
666.8000000000001,606330.0
666.9000000000001,606840.5625
667.0,607415.40625
667.1,608182.59375
667.2,608758.5625
667.3000000000001,609206.8125
667.4000000000001,609847.75
667.5,610810.125
667.6,611067.0
667.7,611806.03125
667.8000000000001,612577.96875
667.9000000000001,613318.5
668.0,613769.6875
668.1,614479.1875
668.2,615189.4375
668.3000000000001,615641.8125
668.4000000000001,616288.5
668.5,617065.25
668.6,617713.25
668.7,618167.1875
668.8000000000001,619140.8125
668.9000000000001,619595.6875
669.0,620376.0625
669.1,620896.75
669.2,621548.1875
669.3000000000001,622395.875
669.4000000000001,622787.5
669.5,623440.625
669.6,624225.125
669.7,624879.5
669.8000000000001,625436.21875
669.9000000000001,626321.3125
670.1,627503.0625
670.3000000000001,628686.75
670.5,629872.3125
670.6,630663.75
670.7,631125.8125
670.8000000000001,632282.3125
671.0,633506.8125
671.1,634169.5625
671.2,634700.1875
671.3000000000001,635496.8125
671.4000000000001,635895.5
671.5,636759.9375
671.6,637625.4375
671.7,638225.1875
671.8000000000001,638558.625
671.9000000000001,639559.75
672.0,640027.4375
672.1,640762.875
672.2,641499.125
672.3000000000001,641968.0
672.4000000000001,642638.3125
672.5,643309.25
672.6,644383.9375
672.7,644720.125
672.8000000000001,645662.1875
672.9000000000001,646133.6875
673.0,646875.1875
673.2,648090.125
673.3000000000001,648901.1875
673.4000000000001,649307.0
673.5,650390.3125
673.6,650729.1875
673.7,651712.75
673.8000000000001,652221.9375
673.9000000000001,653037.4375
674.0,653581.5625
674.1,654262.25
674.2,655079.9375
674.3000000000001,655523.1875
674.4000000000001,656239.75
674.5,656717.875
674.6,657743.375
674.7,658359.3125
674.8000000000001,659249.9375
675.0,660484.75
675.2,661721.5625
675.3000000000001,662306.28125
675.4000000000001,662960.375
675.5,663925.25
675.6,664511.65625
675.7,665443.9375
675.8000000000001,665927.75
675.9000000000001,666757.875
676.0,667381.09375
676.1,667935.4375
676.2,668559.5625
676.3000000000001,669253.625
676.4000000000001,670156.875
676.5,670713.1875
676.6,671548.4375
676.7,672036.125
676.8000000000001,673012.3125
676.9000000000001,673570.6875
677.0,674269.1875
677.1,674968.375
677.2,675598.125
677.3000000000001,676508.625
677.4000000000001,676999.375
677.5,678052.0
677.6,678332.9375
677.7,679246.625
677.8000000000001,679879.8125
677.9000000000001,680583.9375
678.0,681429.6875
678.1,681994.0625
678.2,682982.625
678.3000000000001,683265.3125
678.4000000000001,684043.25
678.5,684751.0625
678.6,685601.25
678.7,686097.625
678.8000000000001,687162.375
678.9000000000001,687659.6875
679.0,688402.75
679.1,689082.375
679.2,689723.4375
679.3000000000001,690436.3125
679.4000000000001,691149.8125
679.5,692006.8125
679.6,692578.6875
679.7,693580.4375
679.8000000000001,694153.375
679.9000000000001,694690.90625
680.0,695444.0625
680.1,696090.1875
680.2,697096.25
680.3000000000001,697815.625
680.4000000000001,698535.6875
680.5,699040.0625
680.6,699761.1875
680.7,700627.375
680.8000000000001,701349.875
680.9000000000001,701856.0
681.0,702724.4375
681.1,703448.8125
681.2,704173.8125
681.3000000000001,704899.4375
681.4000000000001,705553.0625
681.5,706207.21875
681.6,707116.65625
681.7,707735.625
681.8000000000001,708391.5
681.9000000000001,709120.875
682.0,710216.125
682.1,710837.4375
682.2,711459.1875
682.3000000000001,712191.3125
682.4000000000001,713070.625
682.5,713584.0
682.6,714575.03125
682.7,715052.5625
682.8000000000001,716008.5625
682.9000000000001,716376.5
683.0,717334.0
683.1,718071.25
683.2,718883.0
683.3000000000001,719326.0625
683.4000000000001,720434.875
683.5,720952.8125
683.6,721841.375
683.7,722619.71875
683.8000000000001,723250.28125
683.9000000000001,723844.25
684.0,724810.25
684.1,725479.6875
684.2,725851.8125
684.3000000000001,726969.1875
684.4000000000001,727864.1875
684.5,728610.6875
684.6,729357.875
684.7,729881.3125
684.8000000000001,730779.375
684.9000000000001,731416.09375
685.0,732278.25
685.1,732803.4375
685.2,733554.3125
685.3000000000001,734230.6875
685.4000000000001,735359.125
685.5,735999.25
685.6,736866.0
685.7,737545.0
685.8000000000001,738224.46875
685.9000000000001,738980.125
686.0,739585.125
686.1,740455.5
686.2,741099.4375
686.3000000000001,742009.3125
686.4000000000001,742768.25
686.5,743527.875
686.6,744440.3125
686.7,744973.0
686.8000000000001,745734.5625
686.9000000000001,746496.75
687.0,747336.0
687.1,747946.8125
687.2,748711.0
687.3000000000001,749781.9375
687.4000000000001,750394.5
687.5,751045.8125
687.6,751851.0625
687.7,752849.0
687.8000000000001,753386.875
687.9000000000001,754309.625
688.0,754848.375
688.1,755695.625
688.2,756543.75
688.3000000000001,757547.0625
688.4000000000001,758087.75
688.5,758860.8125
688.6,759789.3125
688.7,760331.4375
688.8000000000001,761339.0625
688.9000000000001,761959.71875
689.0,762774.96875
689.1,763590.9375
689.2,764368.8125
689.3000000000001,765225.21875
689.4000000000001,765770.625
689.5,766784.4375
689.6,767408.875
689.7,768229.15625
689.9000000000001,769832.75
690.0,770616.0625
690.1,771400.0
690.2,772145.4375
690.3000000000001,772970.03125
690.4000000000001,773677.4375
690.5,774621.5
690.6,775369.5625
690.7,776275.96875
690.8000000000001,776907.0
690.9000000000001,777380.625
691.0,778407.5625
691.1,779119.25
691.2,779831.4375
691.3000000000001,781019.75
691.4000000000001,781574.8125
691.5,782368.3125
691.6,783162.5625
691.7,783957.4375
691.8000000000001,784912.25
691.9000000000001,785549.3125
692.0,786426.0625
692.1,787064.1875
692.2,788022.25
692.3000000000001,788421.6875
692.4000000000001,789701.1875
692.5,790461.78125
692.6,791142.8125
692.7,791944.625
692.8000000000001,792666.875
692.9000000000001,793711.125
693.0,794273.9375
693.1,795078.5
693.2,795883.75
693.3000000000001,796609.125
693.4000000000001,797415.6875
693.5,798384.5625
693.6,799192.6875
693.7,800001.5
693.8000000000001,800811.0625
693.9000000000001,801540.25
694.0,802351.125
694.1,803325.0625
694.2,804137.5
694.3000000000001,804950.625
694.4000000000001,805764.4375
694.5,806497.5
694.6,807312.6875
694.7,808128.5625
694.8000000000001,808945.125
694.9000000000001,809762.4375
695.0,810498.625
695.1,811481.0625
695.2,812300.5625
695.3000000000001,813120.75
695.4000000000001,813695.3125
695.5,814352.375
695.6,815750.1875
695.7,816326.3125
695.8000000000001,816902.8125
695.9000000000001,818056.875
696.0,818716.9375
696.1,819625.3125
696.2,820286.5
696.3000000000001,821196.375
696.4000000000001,822272.75
696.5,822769.9375
696.6,823765.1875
696.7,824636.78125
696.8000000000001,825509.25
696.9000000000001,826382.46875
697.0,827173.1875
697.1,827922.875
697.2,828756.625
697.3000000000001,829758.0
697.4000000000001,830509.75
697.5,831345.6875
697.6,832098.625
697.7,832935.9375
697.8000000000001,833774.0
697.9000000000001,834612.75
698.0,835578.1875
698.1,836460.5625
698.2,837133.3125
698.3000000000001,838017.09375
698.4000000000001,839070.25
698.5,839407.46875
698.6,840588.75
698.7,841179.875
698.8000000000001,842321.0
698.9000000000001,843124.8125
699.0,843971.625
699.1,844819.125
699.2,845667.4375
699.3000000000001,846601.375
699.4000000000001,847323.65625
699.5,848046.5
699.6,848982.6875
699.7,849834.5
699.8000000000001,850687.125
699.9000000000001,851540.4375
700.0,852394.5
700.1,853163.75
700.2,854104.8125
700.3000000000001,854875.4375
700.4000000000001,855732.3125
700.5,856761.625
700.6,857362.5
700.7,858221.5625
700.8000000000001,859253.4375
700.9000000000001,860157.15625
701.0,860889.375
701.1,861837.6875
701.2,862614.25
