slot_index,datetime,value,note
151042,2025-11-24 10:00:00,3529.275634765625,PERIOD_30_EXACT
151043,2025-11-24 11:00:00,3492.4091796875,PERIOD_30_EXACT
151044,2025-11-24 12:00:00,3455.54296875,PERIOD_30_EXACT
151045,2025-11-24 13:00:00,3418.6767578125,PERIOD_30_EXACT
151046,2025-11-24 14:00:00,3381.810546875,PERIOD_30_EXACT
151047,2025-11-24 15:00:00,3344.944091796875,PERIOD_30_EXACT
151048,2025-11-24 16:00:00,3308.077880859375,PERIOD_30_EXACT
151049,2025-11-24 17:00:00,3271.211669921875,PERIOD_30_EXACT
151050,2025-11-24 18:00:00,3234.345703125,PERIOD_30_EXACT
151051,2025-11-24 19:00:00,3197.4794921875,PERIOD_30_EXACT
151052,2025-11-24 20:00:00,3160.613037109375,PERIOD_30_EXACT
151053,2025-11-24 21:00:00,3123.746826171875,PERIOD_30_EXACT
151054,2025-11-24 22:00:00,3086.880615234375,PERIOD_30_EXACT
151055,2025-11-24 23:00:00,3050.014404296875,PERIOD_30_EXACT
151056,2025-11-25 00:00:00,3013.14794921875,PERIOD_30_EXACT
151057,2025-11-25 01:00:00,2976.28173828125,PERIOD_30_EXACT
151058,2025-11-25 02:00:00,2975.06396484375,PERIOD_30_EXACT
151059,2025-11-25 03:00:00,2975.06396484375,PERIOD_30_EXACT
151060,2025-11-25 04:00:00,2975.06396484375,PERIOD_30_EXACT
153310,2026-02-26 22:00:00,-901.0,PERIOD_31_EXACT
153311,2026-02-26 23:00:00,-901.0,PERIOD_31_EXACT
153312,2026-02-27 00:00:00,-901.0,PERIOD_31_EXACT
153313,2026-02-27 01:00:00,-901.0,PERIOD_31_EXACT
153314,2026-02-27 02:00:00,-901.0,PERIOD_31_EXACT
153315,2026-02-27 03:00:00,-901.0,PERIOD_31_EXACT
153316,2026-02-27 04:00:00,-901.0,PERIOD_31_EXACT
153317,2026-02-27 05:00:00,-901.0,PERIOD_31_EXACT
153318,2026-02-27 06:00:00,-901.0,PERIOD_31_EXACT
153319,2026-02-27 07:00:00,-901.0,PERIOD_31_EXACT
153320,2026-02-27 08:00:00,3507.8154296875,PERIOD_31_EXACT <-- PERIOD START
153321,2026-02-27 09:00:00,3484.750732421875,PERIOD_31_EXACT
153322,2026-02-27 10:00:00,3461.685546875,PERIOD_31_EXACT
153323,2026-02-27 11:00:00,3438.620361328125,PERIOD_31_EXACT
153324,2026-02-27 12:00:00,3415.555419921875,PERIOD_31_EXACT
153325,2026-02-27 13:00:00,3392.490234375,PERIOD_31_EXACT
153326,2026-02-27 14:00:00,3369.42529296875,PERIOD_31_EXACT
153327,2026-02-27 15:00:00,3346.3603515625,PERIOD_31_EXACT
153328,2026-02-27 16:00:00,3323.295166015625,PERIOD_31_EXACT
153329,2026-02-27 17:00:00,3300.22998046875,PERIOD_31_EXACT
153330,2026-02-27 18:00:00,3277.1650390625,PERIOD_31_EXACT
153331,2026-02-27 19:00:00,3254.099853515625,PERIOD_31_EXACT
153332,2026-02-27 20:00:00,3231.034912109375,PERIOD_31_EXACT
153333,2026-02-27 21:00:00,3207.969970703125,PERIOD_31_EXACT
153334,2026-02-27 22:00:00,3184.90478515625,PERIOD_31_EXACT
153335,2026-02-27 23:00:00,3161.839599609375,PERIOD_31_EXACT
153336,2026-02-28 00:00:00,3138.774658203125,PERIOD_31_EXACT
153337,2026-02-28 01:00:00,3115.70947265625,PERIOD_31_EXACT
153338,2026-02-28 02:00:00,3092.64453125,PERIOD_31_EXACT
153339,2026-02-28 03:00:00,3069.57958984375,PERIOD_31_EXACT
