slot_index,datetime,value,note
371012,2017-02-28 20:00:00,11400.0,PERIOD_15_EXACT
371013,2017-02-28 21:00:00,11400.0,PERIOD_15_EXACT
371014,2017-02-28 22:00:00,11400.0,PERIOD_15_EXACT
371015,2017-02-28 23:00:00,11430.0,PERIOD_15_EXACT
371016,2017-03-01 00:00:00,11570.0,PERIOD_15_EXACT
371017,2017-03-01 01:00:00,11530.0,PERIOD_15_EXACT
376290,2017-10-06 18:00:00,3550.0,PERIOD_16_EXACT
376291,2017-10-06 19:00:00,3560.0,PERIOD_16_EXACT
376292,2017-10-06 20:00:00,3550.0,PERIOD_16_EXACT
376293,2017-10-06 21:00:00,3540.0,PERIOD_16_EXACT
376294,2017-10-06 22:00:00,3540.0,PERIOD_16_EXACT
376295,2017-10-06 23:00:00,3540.0,PERIOD_16_EXACT
376296,2017-10-07 00:00:00,3540.0,PERIOD_16_EXACT
376297,2017-10-07 01:00:00,3540.0,PERIOD_16_EXACT
376298,2017-10-07 02:00:00,3540.0,PERIOD_16_EXACT
376299,2017-10-07 03:00:00,3540.0,PERIOD_16_EXACT
376300,2017-10-07 04:00:00,3540.0,PERIOD_16_EXACT <-- PERIOD START
376301,2017-10-07 05:00:00,3540.0,PERIOD_16_EXACT
376302,2017-10-07 06:00:00,3530.0,PERIOD_16_EXACT
376303,2017-10-07 07:00:00,3540.0,PERIOD_16_EXACT
376304,2017-10-07 08:00:00,3540.0,PERIOD_16_EXACT
376305,2017-10-07 09:00:00,3540.0,PERIOD_16_EXACT
376306,2017-10-07 10:00:00,3540.0,PERIOD_16_EXACT
376307,2017-10-07 11:00:00,3540.0,PERIOD_16_EXACT
376308,2017-10-07 12:00:00,3540.0,PERIOD_16_EXACT
376309,2017-10-07 13:00:00,3540.0,PERIOD_16_EXACT
376310,2017-10-07 14:00:00,3550.0,PERIOD_16_EXACT
376311,2017-10-07 15:00:00,3550.0,PERIOD_16_EXACT
376312,2017-10-07 16:00:00,3540.0,PERIOD_16_EXACT
376313,2017-10-07 17:00:00,3540.0,PERIOD_16_EXACT
376314,2017-10-07 18:00:00,3550.0,PERIOD_16_EXACT
376315,2017-10-07 19:00:00,3550.0,PERIOD_16_EXACT
376316,2017-10-07 20:00:00,3550.0,PERIOD_16_EXACT
376317,2017-10-07 21:00:00,3560.0,PERIOD_16_EXACT
376318,2017-10-07 22:00:00,3390.0,PERIOD_16_EXACT
376319,2017-10-07 23:00:00,3420.0,PERIOD_16_EXACT
377950,2017-12-14 22:00:00,12030.0,PERIOD_17_EXACT
377951,2017-12-14 23:00:00,12000.0,PERIOD_17_EXACT
377952,2017-12-15 00:00:00,12030.0,PERIOD_17_EXACT
377953,2017-12-15 01:00:00,12000.0,PERIOD_17_EXACT
377954,2017-12-15 02:00:00,12000.0,PERIOD_17_EXACT
377955,2017-12-15 03:00:00,11730.0,PERIOD_17_EXACT
377956,2017-12-15 04:00:00,12000.0,PERIOD_17_EXACT
377957,2017-12-15 05:00:00,11970.0,PERIOD_17_EXACT
377958,2017-12-15 06:00:00,12000.0,PERIOD_17_EXACT
377959,2017-12-15 07:00:00,12030.0,PERIOD_17_EXACT
377960,2017-12-15 08:00:00,12000.0,PERIOD_17_EXACT <-- PERIOD START
377961,2017-12-15 09:00:00,12000.0,PERIOD_17_EXACT
377962,2017-12-15 10:00:00,12000.0,PERIOD_17_EXACT
377963,2017-12-15 11:00:00,12030.0,PERIOD_17_EXACT
377964,2017-12-15 12:00:00,12000.0,PERIOD_17_EXACT
377965,2017-12-15 13:00:00,12000.0,PERIOD_17_EXACT
377966,2017-12-15 14:00:00,12000.0,PERIOD_17_EXACT
377967,2017-12-15 15:00:00,12000.0,PERIOD_17_EXACT
377968,2017-12-15 16:00:00,12000.0,PERIOD_17_EXACT
377969,2017-12-15 17:00:00,12000.0,PERIOD_17_EXACT
377970,2017-12-15 18:00:00,12000.0,PERIOD_17_EXACT
377971,2017-12-15 19:00:00,12000.0,PERIOD_17_EXACT
377972,2017-12-15 20:00:00,12000.0,PERIOD_17_EXACT
377973,2017-12-15 21:00:00,12000.0,PERIOD_17_EXACT
377974,2017-12-15 22:00:00,12000.0,PERIOD_17_EXACT
377975,2017-12-15 23:00:00,12000.0,PERIOD_17_EXACT
377976,2017-12-16 00:00:00,12000.0,PERIOD_17_EXACT
377977,2017-12-16 01:00:00,12000.0,PERIOD_17_EXACT
377978,2017-12-16 02:00:00,12000.0,PERIOD_17_EXACT
377979,2017-12-16 03:00:00,12000.0,PERIOD_17_EXACT
385921,2018-11-12 01:00:00,3540.0,PERIOD_18_EXACT
385922,2018-11-12 02:00:00,3540.0,PERIOD_18_EXACT
385923,2018-11-12 03:00:00,3540.0,PERIOD_18_EXACT
385924,2018-11-12 04:00:00,3540.0,PERIOD_18_EXACT
385925,2018-11-12 05:00:00,3540.0,PERIOD_18_EXACT
385926,2018-11-12 06:00:00,3540.0,PERIOD_18_EXACT
385927,2018-11-12 07:00:00,3540.0,PERIOD_18_EXACT
385928,2018-11-12 08:00:00,3540.0,PERIOD_18_EXACT
385929,2018-11-12 09:00:00,3540.0,PERIOD_18_EXACT
385930,2018-11-12 10:00:00,3540.0,PERIOD_18_EXACT
385931,2018-11-12 11:00:00,3540.0,PERIOD_18_EXACT <-- PERIOD START
385932,2018-11-12 12:00:00,3540.0,PERIOD_18_EXACT
385933,2018-11-12 13:00:00,3540.0,PERIOD_18_EXACT
385934,2018-11-12 14:00:00,3540.0,PERIOD_18_EXACT
385935,2018-11-12 15:00:00,3540.0,PERIOD_18_EXACT
385936,2018-11-12 16:00:00,3540.0,PERIOD_18_EXACT
385937,2018-11-12 17:00:00,3540.0,PERIOD_18_EXACT
385938,2018-11-12 18:00:00,3540.0,PERIOD_18_EXACT
385939,2018-11-12 19:00:00,3530.0,PERIOD_18_EXACT
385940,2018-11-12 20:00:00,3520.0,PERIOD_18_EXACT
385941,2018-11-12 21:00:00,3520.0,PERIOD_18_EXACT
385942,2018-11-12 22:00:00,3520.0,PERIOD_18_EXACT
385943,2018-11-12 23:00:00,3520.0,PERIOD_18_EXACT
385944,2018-11-13 00:00:00,3520.0,PERIOD_18_EXACT
385945,2018-11-13 01:00:00,3510.0,PERIOD_18_EXACT
385946,2018-11-13 02:00:00,3510.0,PERIOD_18_EXACT
385947,2018-11-13 03:00:00,3510.0,PERIOD_18_EXACT
385948,2018-11-13 04:00:00,3510.0,PERIOD_18_EXACT
385949,2018-11-13 05:00:00,3510.0,PERIOD_18_EXACT
385950,2018-11-13 06:00:00,3510.0,PERIOD_18_EXACT
387780,2019-01-28 12:00:00,5390.0,PERIOD_19_EXACT
387781,2019-01-28 13:00:00,5380.0,PERIOD_19_EXACT
387782,2019-01-28 14:00:00,5380.0,PERIOD_19_EXACT
387783,2019-01-28 15:00:00,5380.0,PERIOD_19_EXACT
387784,2019-01-28 16:00:00,5390.0,PERIOD_19_EXACT
387785,2019-01-28 17:00:00,5400.0,PERIOD_19_EXACT
387786,2019-01-28 18:00:00,5400.0,PERIOD_19_EXACT
387787,2019-01-28 19:00:00,5390.0,PERIOD_19_EXACT
387788,2019-01-28 20:00:00,5380.0,PERIOD_19_EXACT
387789,2019-01-28 21:00:00,5380.0,PERIOD_19_EXACT
387790,2019-01-28 22:00:00,5380.0,PERIOD_19_EXACT <-- PERIOD START
387791,2019-01-28 23:00:00,5380.0,PERIOD_19_EXACT
387792,2019-01-29 00:00:00,5380.0,PERIOD_19_EXACT
387793,2019-01-29 01:00:00,5360.0,PERIOD_19_EXACT
387794,2019-01-29 02:00:00,5380.0,PERIOD_19_EXACT
387795,2019-01-29 03:00:00,5360.0,PERIOD_19_EXACT
387796,2019-01-29 04:00:00,5370.0,PERIOD_19_EXACT
387797,2019-01-29 05:00:00,5360.0,PERIOD_19_EXACT
387798,2019-01-29 06:00:00,5310.0,PERIOD_19_EXACT
387799,2019-01-29 07:00:00,5230.0,PERIOD_19_EXACT
387800,2019-01-29 08:00:00,5220.0,PERIOD_19_EXACT
387801,2019-01-29 09:00:00,5230.0,PERIOD_19_EXACT
387802,2019-01-29 10:00:00,5240.0,PERIOD_19_EXACT
387803,2019-01-29 11:00:00,5250.0,PERIOD_19_EXACT
387804,2019-01-29 12:00:00,5400.0,PERIOD_19_EXACT
387805,2019-01-29 13:00:00,5480.0,PERIOD_19_EXACT
387806,2019-01-29 14:00:00,5434.958984375,PERIOD_19_EXACT
387807,2019-01-29 15:00:00,5410.59765625,PERIOD_19_EXACT
387808,2019-01-29 16:00:00,5386.236328125,PERIOD_19_EXACT
387809,2019-01-29 17:00:00,5361.875,PERIOD_19_EXACT
389170,2019-03-27 10:00:00,5100.0,PERIOD_20_EXACT
389171,2019-03-27 11:00:00,5090.0,PERIOD_20_EXACT
389172,2019-03-27 12:00:00,5300.0,PERIOD_20_EXACT
389173,2019-03-27 13:00:00,5830.0,PERIOD_20_EXACT
389174,2019-03-27 14:00:00,6170.0,PERIOD_20_EXACT
389175,2019-03-27 15:00:00,6180.0,PERIOD_20_EXACT
389176,2019-03-27 16:00:00,6180.0,PERIOD_20_EXACT
389177,2019-03-27 17:00:00,6180.0,PERIOD_20_EXACT
389178,2019-03-27 18:00:00,6180.0,PERIOD_20_EXACT
389179,2019-03-27 19:00:00,6180.0,PERIOD_20_EXACT
389180,2019-03-27 20:00:00,6160.0,PERIOD_20_EXACT <-- PERIOD START
389181,2019-03-27 21:00:00,6170.0,PERIOD_20_EXACT
389182,2019-03-27 22:00:00,6160.0,PERIOD_20_EXACT
389183,2019-03-27 23:00:00,6170.0,PERIOD_20_EXACT
389184,2019-03-28 00:00:00,6160.0,PERIOD_20_EXACT
389185,2019-03-28 01:00:00,6180.0,PERIOD_20_EXACT
389186,2019-03-28 02:00:00,6170.0,PERIOD_20_EXACT
389187,2019-03-28 03:00:00,6110.0,PERIOD_20_EXACT
389188,2019-03-28 04:00:00,5920.0,PERIOD_20_EXACT
389189,2019-03-28 05:00:00,5760.0,PERIOD_20_EXACT
389190,2019-03-28 06:00:00,5590.0,PERIOD_20_EXACT
389191,2019-03-28 07:00:00,5470.0,PERIOD_20_EXACT
389192,2019-03-28 08:00:00,5340.0,PERIOD_20_EXACT
389193,2019-03-28 09:00:00,5220.0,PERIOD_20_EXACT
389194,2019-03-28 10:00:00,5120.0,PERIOD_20_EXACT
389195,2019-03-28 11:00:00,5130.0,PERIOD_20_EXACT
389196,2019-03-28 12:00:00,5120.0,PERIOD_20_EXACT
389197,2019-03-28 13:00:00,5130.0,PERIOD_20_EXACT
389198,2019-03-28 14:00:00,5130.0,PERIOD_20_EXACT
389199,2019-03-28 15:00:00,5110.0,PERIOD_20_EXACT
395494,2019-12-15 22:00:00,2770.0,PERIOD_21_EXACT
395495,2019-12-15 23:00:00,2780.0,PERIOD_21_EXACT
395496,2019-12-16 00:00:00,2770.0,PERIOD_21_EXACT
395497,2019-12-16 01:00:00,2770.0,PERIOD_21_EXACT
395498,2019-12-16 02:00:00,2770.0,PERIOD_21_EXACT
395499,2019-12-16 03:00:00,2770.0,PERIOD_21_EXACT
395500,2019-12-16 04:00:00,2790.0,PERIOD_21_EXACT
395501,2019-12-16 05:00:00,2780.0,PERIOD_21_EXACT
395502,2019-12-16 06:00:00,2770.0,PERIOD_21_EXACT
395503,2019-12-16 07:00:00,2780.0,PERIOD_21_EXACT
395504,2019-12-16 08:00:00,2770.0,PERIOD_21_EXACT <-- PERIOD START
395505,2019-12-16 09:00:00,2780.0,PERIOD_21_EXACT
395506,2019-12-16 10:00:00,2780.0,PERIOD_21_EXACT
395507,2019-12-16 11:00:00,2780.0,PERIOD_21_EXACT
395508,2019-12-16 12:00:00,2780.0,PERIOD_21_EXACT
395509,2019-12-16 13:00:00,2780.0,PERIOD_21_EXACT
395510,2019-12-16 14:00:00,2770.0,PERIOD_21_EXACT
395511,2019-12-16 15:00:00,2770.0,PERIOD_21_EXACT
395512,2019-12-16 16:00:00,2760.0,PERIOD_21_EXACT
395513,2019-12-16 17:00:00,2770.0,PERIOD_21_EXACT
395514,2019-12-16 18:00:00,2780.0,PERIOD_21_EXACT
395515,2019-12-16 19:00:00,2780.0,PERIOD_21_EXACT
395516,2019-12-16 20:00:00,2780.0,PERIOD_21_EXACT
395517,2019-12-16 21:00:00,2780.0,PERIOD_21_EXACT
395518,2019-12-16 22:00:00,2770.0,PERIOD_21_EXACT
395519,2019-12-16 23:00:00,2770.0,PERIOD_21_EXACT
395520,2019-12-17 00:00:00,2780.0,PERIOD_21_EXACT
395521,2019-12-17 01:00:00,2770.0,PERIOD_21_EXACT
395522,2019-12-17 02:00:00,2780.0,PERIOD_21_EXACT
395523,2019-12-17 03:00:00,2780.0,PERIOD_21_EXACT
404353,2020-12-19 01:00:00,10400.0,PERIOD_22_EXACT
404354,2020-12-19 02:00:00,10400.0,PERIOD_22_EXACT
404355,2020-12-19 03:00:00,10400.0,PERIOD_22_EXACT
404356,2020-12-19 04:00:00,10380.0,PERIOD_22_EXACT
404357,2020-12-19 05:00:00,10360.0,PERIOD_22_EXACT
404358,2020-12-19 06:00:00,10360.0,PERIOD_22_EXACT
404359,2020-12-19 07:00:00,10340.0,PERIOD_22_EXACT
404360,2020-12-19 08:00:00,10400.0,PERIOD_22_EXACT
404361,2020-12-19 09:00:00,10400.0,PERIOD_22_EXACT
404362,2020-12-19 10:00:00,10400.0,PERIOD_22_EXACT
404363,2020-12-19 11:00:00,10400.0,PERIOD_22_EXACT <-- PERIOD START
404364,2020-12-19 12:00:00,10460.0,PERIOD_22_EXACT
404365,2020-12-19 13:00:00,10520.0,PERIOD_22_EXACT
404366,2020-12-19 14:00:00,10560.0,PERIOD_22_EXACT
404367,2020-12-19 15:00:00,10600.0,PERIOD_22_EXACT
404368,2020-12-19 16:00:00,10640.0,PERIOD_22_EXACT
404369,2020-12-19 17:00:00,10620.0,PERIOD_22_EXACT
404370,2020-12-19 18:00:00,10620.0,PERIOD_22_EXACT
404371,2020-12-19 19:00:00,10600.0,PERIOD_22_EXACT
404372,2020-12-19 20:00:00,10600.0,PERIOD_22_EXACT
404373,2020-12-19 21:00:00,10640.0,PERIOD_22_EXACT
404374,2020-12-19 22:00:00,10680.0,PERIOD_22_EXACT
404375,2020-12-19 23:00:00,10700.0,PERIOD_22_EXACT
404376,2020-12-20 00:00:00,10620.0,PERIOD_22_EXACT
404377,2020-12-20 01:00:00,10600.0,PERIOD_22_EXACT
404378,2020-12-20 02:00:00,10640.0,PERIOD_22_EXACT
404379,2020-12-20 03:00:00,10640.0,PERIOD_22_EXACT
404380,2020-12-20 04:00:00,10680.0,PERIOD_22_EXACT
404381,2020-12-20 05:00:00,10660.0,PERIOD_22_EXACT
404382,2020-12-20 06:00:00,10620.0,PERIOD_22_EXACT
405567,2021-02-07 15:00:00,6630.0,PERIOD_23_EXACT
405568,2021-02-07 16:00:00,6640.0,PERIOD_23_EXACT
405569,2021-02-07 17:00:00,6640.0,PERIOD_23_EXACT
405570,2021-02-07 18:00:00,6650.0,PERIOD_23_EXACT
405571,2021-02-07 19:00:00,6650.0,PERIOD_23_EXACT
405572,2021-02-07 20:00:00,6650.0,PERIOD_23_EXACT
405573,2021-02-07 21:00:00,6640.0,PERIOD_23_EXACT
405574,2021-02-07 22:00:00,6650.0,PERIOD_23_EXACT
405575,2021-02-07 23:00:00,6660.0,PERIOD_23_EXACT
405576,2021-02-08 00:00:00,6670.0,PERIOD_23_EXACT
405577,2021-02-08 01:00:00,6670.0,PERIOD_23_EXACT <-- PERIOD START
405578,2021-02-08 02:00:00,6660.0,PERIOD_23_EXACT
405579,2021-02-08 03:00:00,6630.0,PERIOD_23_EXACT
405580,2021-02-08 04:00:00,6600.0,PERIOD_23_EXACT
405581,2021-02-08 05:00:00,6610.0,PERIOD_23_EXACT
405582,2021-02-08 06:00:00,6620.0,PERIOD_23_EXACT
405583,2021-02-08 07:00:00,6630.0,PERIOD_23_EXACT
405584,2021-02-08 08:00:00,6630.0,PERIOD_23_EXACT
405585,2021-02-08 09:00:00,7360.0,PERIOD_23_EXACT
405586,2021-02-08 10:00:00,8090.0,PERIOD_23_EXACT
405587,2021-02-08 11:00:00,8950.0,PERIOD_23_EXACT
405588,2021-02-08 12:00:00,9970.0,PERIOD_23_EXACT
405589,2021-02-08 13:00:00,11060.0,PERIOD_23_EXACT
405590,2021-02-08 14:00:00,11560.0,PERIOD_23_EXACT
405591,2021-02-08 15:00:00,11600.0,PERIOD_23_EXACT
405592,2021-02-08 16:00:00,11600.0,PERIOD_23_EXACT
405593,2021-02-08 17:00:00,11600.0,PERIOD_23_EXACT
405594,2021-02-08 18:00:00,11600.0,PERIOD_23_EXACT
405595,2021-02-08 19:00:00,11600.0,PERIOD_23_EXACT
405596,2021-02-08 20:00:00,11580.0,PERIOD_23_EXACT
411864,2021-10-28 00:00:00,4850.0,PERIOD_24_EXACT
411865,2021-10-28 01:00:00,4850.0,PERIOD_24_EXACT
411866,2021-10-28 02:00:00,4850.0,PERIOD_24_EXACT
411867,2021-10-28 03:00:00,4840.0,PERIOD_24_EXACT
411868,2021-10-28 04:00:00,4820.0,PERIOD_24_EXACT
411869,2021-10-28 05:00:00,4830.0,PERIOD_24_EXACT
411870,2021-10-28 06:00:00,4850.0,PERIOD_24_EXACT
411871,2021-10-28 07:00:00,4830.0,PERIOD_24_EXACT
411872,2021-10-28 08:00:00,4840.0,PERIOD_24_EXACT
411873,2021-10-28 09:00:00,4840.0,PERIOD_24_EXACT
411874,2021-10-28 10:00:00,4850.0,PERIOD_24_EXACT <-- PERIOD START
411875,2021-10-28 11:00:00,4870.0,PERIOD_24_EXACT
411876,2021-10-28 12:00:00,4880.0,PERIOD_24_EXACT
411877,2021-10-28 13:00:00,4850.0,PERIOD_24_EXACT
411878,2021-10-28 14:00:00,4850.0,PERIOD_24_EXACT
411879,2021-10-28 15:00:00,4870.0,PERIOD_24_EXACT
411880,2021-10-28 16:00:00,4870.0,PERIOD_24_EXACT
411881,2021-10-28 17:00:00,4880.0,PERIOD_24_EXACT
411882,2021-10-28 18:00:00,4870.0,PERIOD_24_EXACT
411883,2021-10-28 19:00:00,4860.0,PERIOD_24_EXACT
411884,2021-10-28 20:00:00,4850.0,PERIOD_24_EXACT
411885,2021-10-28 21:00:00,4860.0,PERIOD_24_EXACT
411886,2021-10-28 22:00:00,4880.0,PERIOD_24_EXACT
411887,2021-10-28 23:00:00,4850.0,PERIOD_24_EXACT
411888,2021-10-29 00:00:00,4870.0,PERIOD_24_EXACT
411889,2021-10-29 01:00:00,4890.0,PERIOD_24_EXACT
411890,2021-10-29 02:00:00,4850.0,PERIOD_24_EXACT
411891,2021-10-29 03:00:00,4850.0,PERIOD_24_EXACT
411892,2021-10-29 04:00:00,4850.0,PERIOD_24_EXACT
411893,2021-10-29 05:00:00,4870.0,PERIOD_24_EXACT
413192,2021-12-22 08:00:00,5670.0,PERIOD_25_EXACT
413193,2021-12-22 09:00:00,5670.0,PERIOD_25_EXACT
413194,2021-12-22 10:00:00,5680.0,PERIOD_25_EXACT
413195,2021-12-22 11:00:00,5690.0,PERIOD_25_EXACT
413196,2021-12-22 12:00:00,5680.0,PERIOD_25_EXACT
413197,2021-12-22 13:00:00,5690.0,PERIOD_25_EXACT
413198,2021-12-22 14:00:00,5680.0,PERIOD_25_EXACT
413199,2021-12-22 15:00:00,5700.0,PERIOD_25_EXACT
413200,2021-12-22 16:00:00,5710.0,PERIOD_25_EXACT
413201,2021-12-22 17:00:00,5710.0,PERIOD_25_EXACT
413202,2021-12-22 18:00:00,5600.0,PERIOD_25_EXACT <-- PERIOD START
413203,2021-12-22 19:00:00,5450.0,PERIOD_25_EXACT
413204,2021-12-22 20:00:00,5290.0,PERIOD_25_EXACT
413205,2021-12-22 21:00:00,5160.0,PERIOD_25_EXACT
413206,2021-12-22 22:00:00,5110.0,PERIOD_25_EXACT
413207,2021-12-22 23:00:00,5100.0,PERIOD_25_EXACT
413208,2021-12-23 00:00:00,5090.0,PERIOD_25_EXACT
413209,2021-12-23 01:00:00,5100.0,PERIOD_25_EXACT
413210,2021-12-23 02:00:00,5090.0,PERIOD_25_EXACT
413211,2021-12-23 03:00:00,5100.0,PERIOD_25_EXACT
413212,2021-12-23 04:00:00,5100.0,PERIOD_25_EXACT
413213,2021-12-23 05:00:00,5090.0,PERIOD_25_EXACT
413214,2021-12-23 06:00:00,5100.0,PERIOD_25_EXACT
413215,2021-12-23 07:00:00,5020.0,PERIOD_25_EXACT
413216,2021-12-23 08:00:00,5170.0,PERIOD_25_EXACT
413217,2021-12-23 09:00:00,5040.0,PERIOD_25_EXACT
413218,2021-12-23 10:00:00,5040.0,PERIOD_25_EXACT
413219,2021-12-23 11:00:00,5160.0,PERIOD_25_EXACT
413220,2021-12-23 12:00:00,5410.0,PERIOD_25_EXACT
413221,2021-12-23 13:00:00,5580.0,PERIOD_25_EXACT
420446,2022-10-20 14:00:00,3620.0,PERIOD_26_EXACT
420447,2022-10-20 15:00:00,3620.0,PERIOD_26_EXACT
420448,2022-10-20 16:00:00,3620.0,PERIOD_26_EXACT
420449,2022-10-20 17:00:00,3620.0,PERIOD_26_EXACT
420450,2022-10-20 18:00:00,3620.0,PERIOD_26_EXACT
420451,2022-10-20 19:00:00,3620.0,PERIOD_26_EXACT
420452,2022-10-20 20:00:00,3610.0,PERIOD_26_EXACT
420453,2022-10-20 21:00:00,3610.0,PERIOD_26_EXACT
420454,2022-10-20 22:00:00,3620.0,PERIOD_26_EXACT
420455,2022-10-20 23:00:00,3610.0,PERIOD_26_EXACT
420456,2022-10-21 00:00:00,3620.0,PERIOD_26_EXACT <-- PERIOD START
420457,2022-10-21 01:00:00,3620.0,PERIOD_26_EXACT
420458,2022-10-21 02:00:00,3650.0,PERIOD_26_EXACT
420459,2022-10-21 03:00:00,3650.0,PERIOD_26_EXACT
420460,2022-10-21 04:00:00,3650.0,PERIOD_26_EXACT
420461,2022-10-21 05:00:00,3660.0,PERIOD_26_EXACT
420462,2022-10-21 06:00:00,3697.40966796875,PERIOD_26_EXACT
420463,2022-10-21 07:00:00,3684.441650390625,PERIOD_26_EXACT
420464,2022-10-21 08:00:00,3671.473388671875,PERIOD_26_EXACT
420465,2022-10-21 09:00:00,3658.50537109375,PERIOD_26_EXACT
420466,2022-10-21 10:00:00,3645.537109375,PERIOD_26_EXACT
420467,2022-10-21 11:00:00,3620.0,PERIOD_26_EXACT
420468,2022-10-21 12:00:00,3620.0,PERIOD_26_EXACT
420469,2022-10-21 13:00:00,3620.0,PERIOD_26_EXACT
420470,2022-10-21 14:00:00,3610.0,PERIOD_26_EXACT
420471,2022-10-21 15:00:00,3610.0,PERIOD_26_EXACT
420472,2022-10-21 16:00:00,3610.0,PERIOD_26_EXACT
420473,2022-10-21 17:00:00,3620.0,PERIOD_26_EXACT
420474,2022-10-21 18:00:00,3620.0,PERIOD_26_EXACT
420475,2022-10-21 19:00:00,3620.0,PERIOD_26_EXACT
421721,2022-12-12 17:00:00,5340.0,PERIOD_27_EXACT
421722,2022-12-12 18:00:00,5350.0,PERIOD_27_EXACT
421723,2022-12-12 19:00:00,5350.0,PERIOD_27_EXACT
421724,2022-12-12 20:00:00,5350.0,PERIOD_27_EXACT
421725,2022-12-12 21:00:00,5360.0,PERIOD_27_EXACT
421726,2022-12-12 22:00:00,5340.0,PERIOD_27_EXACT
421727,2022-12-12 23:00:00,5660.0,PERIOD_27_EXACT
421728,2022-12-13 00:00:00,5920.0,PERIOD_27_EXACT
421729,2022-12-13 01:00:00,5930.0,PERIOD_27_EXACT
421730,2022-12-13 02:00:00,5920.0,PERIOD_27_EXACT
421731,2022-12-13 03:00:00,5930.0,PERIOD_27_EXACT <-- PERIOD START
421732,2022-12-13 04:00:00,5910.0,PERIOD_27_EXACT
421733,2022-12-13 05:00:00,5900.0,PERIOD_27_EXACT
421734,2022-12-13 06:00:00,5870.0,PERIOD_27_EXACT
421735,2022-12-13 07:00:00,5890.0,PERIOD_27_EXACT
421736,2022-12-13 08:00:00,5900.0,PERIOD_27_EXACT
421737,2022-12-13 09:00:00,5900.0,PERIOD_27_EXACT
421738,2022-12-13 10:00:00,5920.0,PERIOD_27_EXACT
421739,2022-12-13 11:00:00,5940.0,PERIOD_27_EXACT
421740,2022-12-13 12:00:00,5970.0,PERIOD_27_EXACT
421741,2022-12-13 13:00:00,5970.0,PERIOD_27_EXACT
421742,2022-12-13 14:00:00,5960.0,PERIOD_27_EXACT
421743,2022-12-13 15:00:00,5930.0,PERIOD_27_EXACT
421744,2022-12-13 16:00:00,5940.0,PERIOD_27_EXACT
421745,2022-12-13 17:00:00,5940.0,PERIOD_27_EXACT
421746,2022-12-13 18:00:00,5930.0,PERIOD_27_EXACT
421747,2022-12-13 19:00:00,5930.0,PERIOD_27_EXACT
421748,2022-12-13 20:00:00,5930.0,PERIOD_27_EXACT
421749,2022-12-13 21:00:00,5940.0,PERIOD_27_EXACT
421750,2022-12-13 22:00:00,6520.0,PERIOD_27_EXACT
429951,2023-11-20 15:00:00,4090.0,PERIOD_28_EXACT
429952,2023-11-20 16:00:00,4090.0,PERIOD_28_EXACT
429953,2023-11-20 17:00:00,4110.0,PERIOD_28_EXACT
429954,2023-11-20 18:00:00,4090.0,PERIOD_28_EXACT
429955,2023-11-20 19:00:00,4090.0,PERIOD_28_EXACT
429956,2023-11-20 20:00:00,4110.0,PERIOD_28_EXACT
429957,2023-11-20 21:00:00,4090.0,PERIOD_28_EXACT
429958,2023-11-20 22:00:00,4110.0,PERIOD_28_EXACT
429959,2023-11-20 23:00:00,4060.0,PERIOD_28_EXACT
429960,2023-11-21 00:00:00,4070.0,PERIOD_28_EXACT
429961,2023-11-21 01:00:00,4040.0,PERIOD_28_EXACT <-- PERIOD START
429962,2023-11-21 02:00:00,4080.0,PERIOD_28_EXACT
429963,2023-11-21 03:00:00,4060.0,PERIOD_28_EXACT
429964,2023-11-21 04:00:00,4030.0,PERIOD_28_EXACT
429965,2023-11-21 05:00:00,4050.0,PERIOD_28_EXACT
429966,2023-11-21 06:00:00,4050.0,PERIOD_28_EXACT
429967,2023-11-21 07:00:00,4040.0,PERIOD_28_EXACT
429968,2023-11-21 08:00:00,4040.0,PERIOD_28_EXACT
429969,2023-11-21 09:00:00,4040.0,PERIOD_28_EXACT
429970,2023-11-21 10:00:00,4030.0,PERIOD_28_EXACT
429971,2023-11-21 11:00:00,4080.0,PERIOD_28_EXACT
429972,2023-11-21 12:00:00,4090.0,PERIOD_28_EXACT
429973,2023-11-21 13:00:00,4070.0,PERIOD_28_EXACT
429974,2023-11-21 14:00:00,4060.0,PERIOD_28_EXACT
429975,2023-11-21 15:00:00,4080.0,PERIOD_28_EXACT
429976,2023-11-21 16:00:00,4070.0,PERIOD_28_EXACT
429977,2023-11-21 17:00:00,4060.0,PERIOD_28_EXACT
429978,2023-11-21 18:00:00,4070.0,PERIOD_28_EXACT
429979,2023-11-21 19:00:00,4090.0,PERIOD_28_EXACT
429980,2023-11-21 20:00:00,4060.0,PERIOD_28_EXACT
440657,2025-02-08 17:00:00,5260.0,PERIOD_29_EXACT
440658,2025-02-08 18:00:00,5250.0,PERIOD_29_EXACT
440659,2025-02-08 19:00:00,5260.0,PERIOD_29_EXACT
440660,2025-02-08 20:00:00,5250.0,PERIOD_29_EXACT
440661,2025-02-08 21:00:00,5250.0,PERIOD_29_EXACT
440662,2025-02-08 22:00:00,5260.0,PERIOD_29_EXACT
440663,2025-02-08 23:00:00,5260.0,PERIOD_29_EXACT
440664,2025-02-09 00:00:00,5250.0,PERIOD_29_EXACT
440665,2025-02-09 01:00:00,5250.0,PERIOD_29_EXACT
440666,2025-02-09 02:00:00,5250.0,PERIOD_29_EXACT
440667,2025-02-09 03:00:00,5240.0,PERIOD_29_EXACT <-- PERIOD START
